01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2009,Mértola,Município,Homens,,,,,93.3
2009,Mértola,Município,Mulheres,,,,,118.7
2009,Mértola,Município,Total,,,,,212.0
2009,Mesão Frio,Município,Homens,,,,,107.3
2009,Mesão Frio,Município,Mulheres,,,,,290.3
2009,Mesão Frio,Município,Total,,,,,397.7
2009,Mira,Município,Homens,,,,,216.2
2009,Mira,Município,Mulheres,,,,,317.1
2009,Mira,Município,Total,,,,,533.3
2009,Miranda do Corvo,Município,Homens,,,,,183.6
2009,Miranda do Corvo,Município,Mulheres,,,,,237.7
2009,Miranda do Corvo,Município,Total,,,,,421.3
2009,Miranda do Douro,Município,Homens,,,,,68.9
2009,Miranda do Douro,Município,Mulheres,,,,,104.8
2009,Miranda do Douro,Município,Total,,,,,173.7
2009,Mirandela,Município,Homens,,,,,477.3
2009,Mirandela,Município,Mulheres,,,,,705.0
2009,Mirandela,Município,Total,,,,,1182.3
2009,Mogadouro,Município,Homens,,,,,114.2
2009,Mogadouro,Município,Mulheres,,,,,201.0
2009,Mogadouro,Município,Total,,,,,315.2
2009,Moimenta da Beira,Município,Homens,,,,,179.6
2009,Moimenta da Beira,Município,Mulheres,,,,,329.2
2009,Moimenta da Beira,Município,Total,,,,,508.8
2009,Moita,Município,Homens,,,,,1927.9
2009,Moita,Município,Mulheres,,,,,1908.8
2009,Moita,Município,Total,,,,,3836.8
2009,Monção,Município,Homens,,,,,278.2
2009,Monção,Município,Mulheres,,,,,302.4
2009,Monção,Município,Total,,,,,580.6
2009,Monchique,Município,Homens,,,,,74.7
2009,Monchique,Município,Mulheres,,,,,112.2
2009,Monchique,Município,Total,,,,,186.8
2009,Mondim de Basto,Município,Homens,,,,,152.6
2009,Mondim de Basto,Município,Mulheres,,,,,283.9
2009,Mondim de Basto,Município,Total,,,,,436.5
2009,Monforte,Município,Homens,,,,,68.8
2009,Monforte,Município,Mulheres,,,,,70.3
2009,Monforte,Município,Total,,,,,139.2
2009,Montalegre,Município,Homens,,,,,143.4
2009,Montalegre,Município,Mulheres,,,,,139.8
2009,Montalegre,Município,Total,,,,,283.3
2009,Montemor-o-Novo,Município,Homens,,,,,266.3
2009,Montemor-o-Novo,Município,Mulheres,,,,,255.5
2009,Montemor-o-Novo,Município,Total,,,,,521.8
2009,Montemor-o-Velho,Município,Homens,,,,,430.2
2009,Montemor-o-Velho,Município,Mulheres,,,,,560.4
2009,Montemor-o-Velho,Município,Total,,,,,990.6
2009,Montijo,Município,Homens,,,,,1074.9
2009,Montijo,Município,Mulheres,,,,,1057.7
2009,Montijo,Município,Total,,,,,2132.6
2009,Mora,Município,Homens,,,,,78.2
2009,Mora,Município,Mulheres,,,,,103.6
2009,Mora,Município,Total,,,,,181.8
2009,Mortágua,Município,Homens,,,,,82.9
2009,Mortágua,Município,Mulheres,,,,,144.3
2009,Mortágua,Município,Total,,,,,227.2
2009,Moura,Município,Homens,,,,,476.7
2009,Moura,Município,Mulheres,,,,,523.1
2009,Moura,Município,Total,,,,,999.8
2009,Mourão,Município,Homens,,,,,41.3
2009,Mourão,Município,Mulheres,,,,,50.5
2009,Mourão,Município,Total,,,,,91.8
2009,Murça,Município,Homens,,,,,125.7
2009,Murça,Município,Mulheres,,,,,151.4
2009,Murça,Município,Total,,,,,277.1
2009,Murtosa,Município,Homens,,,,,156.0
2009,Murtosa,Município,Mulheres,,,,,258.4
2009,Murtosa,Município,Total,,,,,414.4
2009,Nazaré,Município,Homens,,,,,332.3
2009,Nazaré,Município,Mulheres,,,,,432.3
2009,Nazaré,Município,Total,,,,,764.7
2009,Nelas,Município,Homens,,,,,355.8
2009,Nelas,Município,Mulheres,,,,,456.8
2009,Nelas,Município,Total,,,,,812.7
2009,Nisa,Município,Homens,,,,,123.0
2009,Nisa,Município,Mulheres,,,,,102.3
2009,Nisa,Município,Total,,,,,225.3
2009,Nordeste,Município,Homens,,,,x,
2009,Nordeste,Município,Mulheres,,,,x,
2009,Nordeste,Município,Total,,,,x,
2009,Óbidos,Município,Homens,,,,,202.3
2009,Óbidos,Município,Mulheres,,,,,244.7
2009,Óbidos,Município,Total,,,,,446.9
2009,Odemira,Município,Homens,,,,,521.3
2009,Odemira,Município,Mulheres,,,,,602.2
2009,Odemira,Município,Total,,,,,1123.5
2009,Odivelas,Município,Homens,,,,,2499.3
2009,Odivelas,Município,Mulheres,,,,,2162.8
2009,Odivelas,Município,Total,,,,,4662.1
2009,Oeiras,Município,Homens,,,,,2473.8
2009,Oeiras,Município,Mulheres,,,,,2638.0
2009,Oeiras,Município,Total,,,,,5111.8
2009,Oleiros,Município,Homens,,,,,39.8
2009,Oleiros,Município,Mulheres,,,,,51.4
2009,Oleiros,Município,Total,,,,,91.3
2009,Olhão,Município,Homens,,,,,1051.6
2009,Olhão,Município,Mulheres,,,,,1086.5
2009,Olhão,Município,Total,,,,,2138.1
2009,Oliveira de Azeméis,Município,Homens,,,,,1252.6
2009,Oliveira de Azeméis,Município,Mulheres,,,,,1500.8
2009,Oliveira de Azeméis,Município,Total,,,,,2753.4
2009,Oliveira de Frades,Município,Homens,,,,,118.8
2009,Oliveira de Frades,Município,Mulheres,,,,,167.3
2009,Oliveira de Frades,Município,Total,,,,,286.1
2009,Oliveira do Bairro,Município,Homens,,,,,315.8
2009,Oliveira do Bairro,Município,Mulheres,,,,,487.7
2009,Oliveira do Bairro,Município,Total,,,,,803.4
2009,Oliveira do Hospital,Município,Homens,,,,,334.5
2009,Oliveira do Hospital,Município,Mulheres,,,,,420.3
2009,Oliveira do Hospital,Município,Total,,,,,754.8
2009,Ourém,Município,Homens,,,,,487.8
2009,Ourém,Município,Mulheres,,,,,784.2
2009,Ourém,Município,Total,,,,,1272.0
2009,Ourique,Município,Homens,,,,,98.3
2009,Ourique,Município,Mulheres,,,,,161.8
2009,Ourique,Município,Total,,,,,260.1
2009,Ovar,Município,Homens,,,,,1478.6
2009,Ovar,Município,Mulheres,,,,,2190.8
2009,Ovar,Município,Total,,,,,3669.4
2009,Paços de Ferreira,Município,Homens,,,,,1514.3
2009,Paços de Ferreira,Município,Mulheres,,,,,1617.1
2009,Paços de Ferreira,Município,Total,,,,,3131.3
2009,Palmela,Município,Homens,,,,,1271.5
2009,Palmela,Município,Mulheres,,,,,1472.2
2009,Palmela,Município,Total,,,,,2743.7
2009,Pampilhosa da Serra,Município,Homens,,,,,43.3
2009,Pampilhosa da Serra,Município,Mulheres,,,,,45.1
2009,Pampilhosa da Serra,Município,Total,,,,,88.4
2009,Paredes,Município,Homens,,,,,2150.2
2009,Paredes,Município,Mulheres,,,,,2928.4
2009,Paredes,Município,Total,,,,,5078.6
2009,Paredes de Coura,Município,Homens,,,,,183.4
2009,Paredes de Coura,Município,Mulheres,,,,,214.3
2009,Paredes de Coura,Município,Total,,,,,397.7
2009,Pedrógão Grande,Município,Homens,,,,,62.3
2009,Pedrógão Grande,Município,Mulheres,,,,,98.6
2009,Pedrógão Grande,Município,Total,,,,,160.9
2009,Penacova,Município,Homens,,,,,215.2
2009,Penacova,Município,Mulheres,,,,,253.9
2009,Penacova,Município,Total,,,,,469.1
2009,Penafiel,Município,Homens,,,,,1294.4
2009,Penafiel,Município,Mulheres,,,,,2009.2
2009,Penafiel,Município,Total,,,,,3303.6
2009,Penalva do Castelo,Município,Homens,,,,,165.6
2009,Penalva do Castelo,Município,Mulheres,,,,,232.3
2009,Penalva do Castelo,Município,Total,,,,,397.8
2009,Penamacor,Município,Homens,,,,,54.2
2009,Penamacor,Município,Mulheres,,,,,84.9
2009,Penamacor,Município,Total,,,,,139.1
2009,Penedono,Município,Homens,,,,,32.5
2009,Penedono,Município,Mulheres,,,,,59.5
2009,Penedono,Município,Total,,,,,92.0
2009,Penela,Município,Homens,,,,,63.8
2009,Penela,Município,Mulheres,,,,,104.2
2009,Penela,Município,Total,,,,,167.9
2009,Peniche,Município,Homens,,,,,678.9
2009,Peniche,Município,Mulheres,,,,,815.9
2009,Peniche,Município,Total,,,,,1494.8
2009,Peso da Régua,Município,Homens,,,,,497.9
2009,Peso da Régua,Município,Mulheres,,,,,550.7
2009,Peso da Régua,Município,Total,,,,,1048.6
2009,Pinhel,Município,Homens,,,,,81.4
2009,Pinhel,Município,Mulheres,,,,,291.7
2009,Pinhel,Município,Total,,,,,373.1
2009,Pombal,Município,Homens,,,,,600.2
2009,Pombal,Município,Mulheres,,,,,933.5
2009,Pombal,Município,Total,,,,,1533.7
2009,Ponta Delgada,Município,Homens,,,,x,
2009,Ponta Delgada,Município,Mulheres,,,,x,
2009,Ponta Delgada,Município,Total,,,,x,
2009,Ponta do Sol,Município,Homens,,,,x,
2009,Ponta do Sol,Município,Mulheres,,,,x,
2009,Ponta do Sol,Município,Total,,,,x,
2009,Ponte da Barca,Município,Homens,,,,,187.8
2009,Ponte da Barca,Município,Mulheres,,,,,276.3
2009,Ponte da Barca,Município,Total,,,,,464.1
2009,Ponte de Lima,Município,Homens,,,,,634.0
2009,Ponte de Lima,Município,Mulheres,,,,,1053.6
2009,Ponte de Lima,Município,Total,,,,,1687.6
2009,Ponte de Sor,Município,Homens,,,,,478.3
2009,Ponte de Sor,Município,Mulheres,,,,,543.2
2009,Ponte de Sor,Município,Total,,,,,1021.5
2009,Portalegre,Município,Homens,,,,,563.2
2009,Portalegre,Município,Mulheres,,,,,564.2
2009,Portalegre,Município,Total,,,,,1127.3
2009,Portel,Município,Homens,,,,,177.3
2009,Portel,Município,Mulheres,,,,,185.2
2009,Portel,Município,Total,,,,,362.4
2009,Portimão,Município,Homens,,,,,1571.0
2009,Portimão,Município,Mulheres,,,,,1775.9
2009,Portimão,Município,Total,,,,,3346.9
2009,Porto,Município,Homens,,,,,7425.6
2009,Porto,Município,Mulheres,,,,,6851.0
2009,Porto,Município,Total,,,,,14276.6
2009,Porto de Mós,Município,Homens,,,,,312.5
2009,Porto de Mós,Município,Mulheres,,,,,492.3
2009,Porto de Mós,Município,Total,,,,,804.8
2009,Porto Moniz,Município,Homens,,,,x,
2009,Porto Moniz,Município,Mulheres,,,,x,
2009,Porto Moniz,Município,Total,,,,x,
2009,Porto Santo,Município,Homens,,,,x,
2009,Porto Santo,Município,Mulheres,,,,x,
2009,Porto Santo,Município,Total,,,,x,
2009,Póvoa de Lanhoso,Município,Homens,,,,,409.3
2009,Póvoa de Lanhoso,Município,Mulheres,,,,,581.0
2009,Póvoa de Lanhoso,Município,Total,,,,,990.3
2009,Póvoa de Varzim,Município,Homens,,,,,1687.4
2009,Póvoa de Varzim,Município,Mulheres,,,,,2190.8
2009,Póvoa de Varzim,Município,Total,,,,,3878.2
2009,Povoação,Município,Homens,,,,x,
2009,Povoação,Município,Mulheres,,,,x,
2009,Povoação,Município,Total,,,,x,
2009,Proença-a-Nova,Município,Homens,,,,,79.2
2009,Proença-a-Nova,Município,Mulheres,,,,,139.5
2009,Proença-a-Nova,Município,Total,,,,,218.7
2009,Redondo,Município,Homens,,,,,144.4
2009,Redondo,Município,Mulheres,,,,,199.5
2009,Redondo,Município,Total,,,,,343.9
2009,Reguengos de Monsaraz,Município,Homens,,,,,301.8
2009,Reguengos de Monsaraz,Município,Mulheres,,,,,335.3
2009,Reguengos de Monsaraz,Município,Total,,,,,637.2
2009,Resende,Município,Homens,,,,,224.3
2009,Resende,Município,Mulheres,,,,,454.4
2009,Resende,Município,Total,,,,,678.7
2009,Ribeira Brava,Município,Homens,,,,x,
2009,Ribeira Brava,Município,Mulheres,,,,x,
2009,Ribeira Brava,Município,Total,,,,x,
2009,Ribeira de Pena,Município,Homens,,,,,153.6
2009,Ribeira de Pena,Município,Mulheres,,,,,271.9
2009,Ribeira de Pena,Município,Total,,,,,425.5
2009,Ribeira Grande,Município,Homens,,,,x,
2009,Ribeira Grande,Município,Mulheres,,,,x,
2009,Ribeira Grande,Município,Total,,,,x,
2009,Rio Maior,Município,Homens,,,,,253.3
2009,Rio Maior,Município,Mulheres,,,,,304.2
2009,Rio Maior,Município,Total,,,,,557.5
2009,Sabrosa,Município,Homens,,,,,140.6
2009,Sabrosa,Município,Mulheres,,,,,179.3
2009,Sabrosa,Município,Total,,,,,319.9
2009,Sabugal,Município,Homens,,,,,115.5
2009,Sabugal,Município,Mulheres,,,,,171.5
2009,Sabugal,Município,Total,,,,,287.0
2009,Salvaterra de Magos,Município,Homens,,,,,640.9
2009,Salvaterra de Magos,Município,Mulheres,,,,,841.0
2009,Salvaterra de Magos,Município,Total,,,,,1481.9
2009,Santa Comba Dão,Município,Homens,,,,,164.7
2009,Santa Comba Dão,Município,Mulheres,,,,,220.7
2009,Santa Comba Dão,Município,Total,,,,,385.3
2009,Santa Cruz,Município,Homens,,,,x,
2009,Santa Cruz,Município,Mulheres,,,,x,
2009,Santa Cruz,Município,Total,,,,x,
2009,Santa Cruz da Graciosa,Município,Homens,,,,x,
2009,Santa Cruz da Graciosa,Município,Mulheres,,,,x,
2009,Santa Cruz da Graciosa,Município,Total,,,,x,
2009,Santa Cruz das Flores,Município,Homens,,,,x,
2009,Santa Cruz das Flores,Município,Mulheres,,,,x,
2009,Santa Cruz das Flores,Município,Total,,,,x,
2009,Santa Maria da Feira,Município,Homens,,,,,3539.1
2009,Santa Maria da Feira,Município,Mulheres,,,,,4779.9
2009,Santa Maria da Feira,Município,Total,,,,,8319.0
2009,Santa Marta de Penaguião,Município,Homens,,,,,195.8
2009,Santa Marta de Penaguião,Município,Mulheres,,,,,262.5
2009,Santa Marta de Penaguião,Município,Total,,,,,458.3
2009,Santana,Município,Homens,,,,x,
2009,Santana,Município,Mulheres,,,,x,
2009,Santana,Município,Total,,,,x,
2009,Santarém,Município,Homens,,,,,1053.9
2009,Santarém,Município,Mulheres,,,,,962.4
2009,Santarém,Município,Total,,,,,2016.3
2009,Santiago do Cacém,Município,Homens,,,,,550.4
2009,Santiago do Cacém,Município,Mulheres,,,,,679.8
2009,Santiago do Cacém,Município,Total,,,,,1230.2
2009,Santo Tirso,Município,Homens,,,,,2848.8
2009,Santo Tirso,Município,Mulheres,,,,,3910.4
2009,Santo Tirso,Município,Total,,,,,6759.3
2009,São Brás de Alportel,Município,Homens,,,,,118.3
2009,São Brás de Alportel,Município,Mulheres,,,,,114.9
2009,São Brás de Alportel,Município,Total,,,,,233.3
2009,São João da Madeira,Município,Homens,,,,,517.8
2009,São João da Madeira,Município,Mulheres,,,,,686.1
2009,São João da Madeira,Município,Total,,,,,1203.8
2009,São João da Pesqueira,Município,Homens,,,,,109.8
2009,São João da Pesqueira,Município,Mulheres,,,,,177.3
2009,São João da Pesqueira,Município,Total,,,,,287.2
2009,São Pedro do Sul,Município,Homens,,,,,247.8
2009,São Pedro do Sul,Município,Mulheres,,,,,401.7
2009,São Pedro do Sul,Município,Total,,,,,649.4
2009,São Roque do Pico,Município,Homens,,,,x,
2009,São Roque do Pico,Município,Mulheres,,,,x,
2009,São Roque do Pico,Município,Total,,,,x,
2009,São Vicente,Município,Homens,,,,x,
2009,São Vicente,Município,Mulheres,,,,x,
2009,São Vicente,Município,Total,,,,x,
2009,Sardoal,Município,Homens,,,,,70.5
2009,Sardoal,Município,Mulheres,,,,,109.2
2009,Sardoal,Município,Total,,,,,179.7
2009,Sátão,Município,Homens,,,,,221.9
2009,Sátão,Município,Mulheres,,,,,355.6
2009,Sátão,Município,Total,,,,,577.5
2009,Seia,Município,Homens,,,,,706.8
2009,Seia,Município,Mulheres,,,,,875.8
2009,Seia,Município,Total,,,,,1582.7
2009,Seixal,Município,Homens,,,,,3108.7
2009,Seixal,Município,Mulheres,,,,,3590.6
2009,Seixal,Município,Total,,,,,6699.3
2009,Sernancelhe,Município,Homens,,,,,91.8
2009,Sernancelhe,Município,Mulheres,,,,,94.2
2009,Sernancelhe,Município,Total,,,,,186.0
2009,Serpa,Município,Homens,,,,,327.7
2009,Serpa,Município,Mulheres,,,,,414.7
2009,Serpa,Município,Total,,,,,742.3
2009,Sertã,Município,Homens,,,,,195.3
2009,Sertã,Município,Mulheres,,,,,360.5
2009,Sertã,Município,Total,,,,,555.8
2009,Sesimbra,Município,Homens,,,,,711.9
2009,Sesimbra,Município,Mulheres,,,,,891.9
2009,Sesimbra,Município,Total,,,,,1603.8
2009,Setúbal,Município,Homens,,,,,3067.4
2009,Setúbal,Município,Mulheres,,,,,3244.9
2009,Setúbal,Município,Total,,,,,6312.3
2009,Sever do Vouga,Município,Homens,,,,,138.2
2009,Sever do Vouga,Município,Mulheres,,,,,306.5
2009,Sever do Vouga,Município,Total,,,,,444.7
2009,Silves,Município,Homens,,,,,714.6
2009,Silves,Município,Mulheres,,,,,857.9
2009,Silves,Município,Total,,,,,1572.5
2009,Sines,Município,Homens,,,,,386.2
2009,Sines,Município,Mulheres,,,,,379.1
2009,Sines,Município,Total,,,,,765.3
2009,Sintra,Município,Homens,,,,,7627.9
2009,Sintra,Município,Mulheres,,,,,8667.3
2009,Sintra,Município,Total,,,,,16295.3
2009,Sobral de Monte Agraço,Município,Homens,,,,,141.6
2009,Sobral de Monte Agraço,Município,Mulheres,,,,,181.1
2009,Sobral de Monte Agraço,Município,Total,,,,,322.7
2009,Soure,Município,Homens,,,,,314.2
2009,Soure,Município,Mulheres,,,,,361.6
2009,Soure,Município,Total,,,,,675.8
2009,Sousel,Município,Homens,,,,,67.0
2009,Sousel,Município,Mulheres,,,,,96.0
2009,Sousel,Município,Total,,,,,163.0
2009,Tábua,Município,Homens,,,,,210.8
2009,Tábua,Município,Mulheres,,,,,236.2
2009,Tábua,Município,Total,,,,,446.9
2009,Tabuaço,Município,Homens,,,,,142.3
2009,Tabuaço,Município,Mulheres,,,,,191.4
2009,Tabuaço,Município,Total,,,,,333.8
2009,Tarouca,Município,Homens,,,,,163.6
2009,Tarouca,Município,Mulheres,,,,,251.0
2009,Tarouca,Município,Total,,,,,414.6
2009,Tavira,Município,Homens,,,,,415.5
2009,Tavira,Município,Mulheres,,,,,418.8
2009,Tavira,Município,Total,,,,,834.3
2009,Terras de Bouro,Município,Homens,,,,,154.4
2009,Terras de Bouro,Município,Mulheres,,,,,223.3
2009,Terras de Bouro,Município,Total,,,,,377.8
2009,Tomar,Município,Homens,,,,,712.2
2009,Tomar,Município,Mulheres,,,,,865.8
2009,Tomar,Município,Total,,,,,1577.9
2009,Tondela,Município,Homens,,,,,392.8
2009,Tondela,Município,Mulheres,,,,,432.7
2009,Tondela,Município,Total,,,,,825.5
2009,Torre de Moncorvo,Município,Homens,,,,,162.5
2009,Torre de Moncorvo,Município,Mulheres,,,,,307.8
2009,Torre de Moncorvo,Município,Total,,,,,470.3
2009,Torres Novas,Município,Homens,,,,,500.2
2009,Torres Novas,Município,Mulheres,,,,,652.3
2009,Torres Novas,Município,Total,,,,,1152.5
2009,Torres Vedras,Município,Homens,,,,,1267.3
2009,Torres Vedras,Município,Mulheres,,,,,1465.6
2009,Torres Vedras,Município,Total,,,,,2732.8
2009,Trancoso,Município,Homens,,,,,87.7
2009,Trancoso,Município,Mulheres,,,,,110.2
2009,Trancoso,Município,Total,,,,,197.8
2009,Trofa,Município,Homens,,,,,1260.3
2009,Trofa,Município,Mulheres,,,,,2202.9
2009,Trofa,Município,Total,,,,,3463.2
2009,Vagos,Município,Homens,,,,,336.1
2009,Vagos,Município,Mulheres,,,,,408.8
2009,Vagos,Município,Total,,,,,744.8
2009,Vale de Cambra,Município,Homens,,,,,250.7
2009,Vale de Cambra,Município,Mulheres,,,,,464.9
2009,Vale de Cambra,Município,Total,,,,,715.6
2009,Valença,Município,Homens,,,,,303.3
2009,Valença,Município,Mulheres,,,,,323.4
2009,Valença,Município,Total,,,,,626.8
2009,Valongo,Município,Homens,,,,,2948.3
2009,Valongo,Município,Mulheres,,,,,3969.4
2009,Valongo,Município,Total,,,,,6917.7
2009,Valpaços,Município,Homens,,,,,279.1
2009,Valpaços,Município,Mulheres,,,,,431.4
2009,Valpaços,Município,Total,,,,,710.5
2009,Velas,Município,Homens,,,,x,
2009,Velas,Município,Mulheres,,,,x,
2009,Velas,Município,Total,,,,x,
2009,Vendas Novas,Município,Homens,,,,,212.8
2009,Vendas Novas,Município,Mulheres,,,,,185.3
2009,Vendas Novas,Município,Total,,,,,398.1
2009,Viana do Alentejo,Município,Homens,,,,,92.0
2009,Viana do Alentejo,Município,Mulheres,,,,,131.8
2009,Viana do Alentejo,Município,Total,,,,,223.8
2009,Viana do Castelo,Município,Homens,,,,,1548.2
2009,Viana do Castelo,Município,Mulheres,,,,,2270.4
2009,Viana do Castelo,Município,Total,,,,,3818.6
2009,Vidigueira,Município,Homens,,,,,110.7
2009,Vidigueira,Município,Mulheres,,,,,135.9
2009,Vidigueira,Município,Total,,,,,246.6
2009,Vieira do Minho,Município,Homens,,,,,324.8
2009,Vieira do Minho,Município,Mulheres,,,,,538.5
2009,Vieira do Minho,Município,Total,,,,,863.3
2009,Vila da Praia da Vitória,Município,Homens,,,,x,
2009,Vila da Praia da Vitória,Município,Mulheres,,,,x,
2009,Vila da Praia da Vitória,Município,Total,,,,x,
2009,Vila de Rei,Município,Homens,,,,,46.8
2009,Vila de Rei,Município,Mulheres,,,,,38.6
2009,Vila de Rei,Município,Total,,,,,85.3
2009,Vila do Bispo,Município,Homens,,,,,56.8
2009,Vila do Bispo,Município,Mulheres,,,,,79.7
2009,Vila do Bispo,Município,Total,,,,,136.4
2009,Vila do Conde,Município,Homens,,,,,1975.1
2009,Vila do Conde,Município,Mulheres,,,,,3079.9
2009,Vila do Conde,Município,Total,,,,,5055.0
2009,Vila do Porto,Município,Homens,,,,x,
2009,Vila do Porto,Município,Mulheres,,,,x,
2009,Vila do Porto,Município,Total,,,,x,
2009,Vila Flor,Município,Homens,,,,,115.0
2009,Vila Flor,Município,Mulheres,,,,,218.7
2009,Vila Flor,Município,Total,,,,,333.7
2009,Vila Franca de Xira,Município,Homens,,,,,2802.9
2009,Vila Franca de Xira,Município,Mulheres,,,,,3067.0
2009,Vila Franca de Xira,Município,Total,,,,,5869.9
2009,Vila Franca do Campo,Município,Homens,,,,x,
2009,Vila Franca do Campo,Município,Mulheres,,,,x,
2009,Vila Franca do Campo,Município,Total,,,,x,
2009,Vila Nova da Barquinha,Município,Homens,,,,,105.8
2009,Vila Nova da Barquinha,Município,Mulheres,,,,,128.7
2009,Vila Nova da Barquinha,Município,Total,,,,,234.4
2009,Vila Nova de Cerveira,Município,Homens,,,,,205.3
2009,Vila Nova de Cerveira,Município,Mulheres,,,,,179.3
2009,Vila Nova de Cerveira,Município,Total,,,,,384.7
2009,Vila Nova de Famalicão,Município,Homens,,,,,3526.3
2009,Vila Nova de Famalicão,Município,Mulheres,,,,,4903.0
2009,Vila Nova de Famalicão,Município,Total,,,,,8429.3
2009,Vila Nova de Foz Côa,Município,Homens,,,,,112.2
2009,Vila Nova de Foz Côa,Município,Mulheres,,,,,156.9
2009,Vila Nova de Foz Côa,Município,Total,,,,,269.1
2009,Vila Nova de Gaia,Município,Homens,,,,,10434.8
2009,Vila Nova de Gaia,Município,Mulheres,,,,,13544.9
2009,Vila Nova de Gaia,Município,Total,,,,,23979.7
2009,Vila Nova de Paiva,Município,Homens,,,,,138.7
2009,Vila Nova de Paiva,Município,Mulheres,,,,,184.3
2009,Vila Nova de Paiva,Município,Total,,,,,322.9
2009,Vila Nova de Poiares,Município,Homens,,,,,113.3
2009,Vila Nova de Poiares,Município,Mulheres,,,,,143.9
2009,Vila Nova de Poiares,Município,Total,,,,,257.2
2009,Vila Pouca de Aguiar,Município,Homens,,,,,290.9
2009,Vila Pouca de Aguiar,Município,Mulheres,,,,,335.8
2009,Vila Pouca de Aguiar,Município,Total,,,,,626.8
2009,Vila Real,Município,Homens,,,,,1281.0
2009,Vila Real,Município,Mulheres,,,,,1453.3
2009,Vila Real,Município,Total,,,,,2734.3
2009,Vila Real de Santo António,Município,Homens,,,,,486.8
2009,Vila Real de Santo António,Município,Mulheres,,,,,477.3
2009,Vila Real de Santo António,Município,Total,,,,,964.0
2009,Vila Velha de Ródão,Município,Homens,,,,,45.9
2009,Vila Velha de Ródão,Município,Mulheres,,,,,30.4
2009,Vila Velha de Ródão,Município,Total,,,,,76.3
2009,Vila Verde,Município,Homens,,,,,747.3
2009,Vila Verde,Município,Mulheres,,,,,1279.0
2009,Vila Verde,Município,Total,,,,,2026.3
2009,Vila Viçosa,Município,Homens,,,,,116.6
2009,Vila Viçosa,Município,Mulheres,,,,,156.8
